caseId,term,naturalCourt,petitioner,respondent,jurisdiction,threeJudgeFdc,caseOrigin,caseSource,lcDisagreement,lcDisposition,lcDispositionDirection,partyWinning,issue,issueArea,lawType,lawSupp
1946-093,1946,1301,184.0,233.0,1.0,0.0,94.0,22.0,0.0,10.0,2.0,0.0,80200.0,8.0,6.0,600.0
1946-094,1946,1301,234.0,27.0,2.0,1.0,69.0,69.0,0.0,-10.0,2.0,1.0,90320.0,9.0,6.0,600.0
1946-094,1946,1301,234.0,27.0,2.0,1.0,69.0,69.0,0.0,-10.0,2.0,1.0,90320.0,9.0,6.0,600.0
1946-095,1946,1301,100.0,27.0,1.0,0.0,107.0,30.0,0.0,2.0,1.0,0.0,10050.0,1.0,2.0,205.0
1946-096,1946,1301,151.0,145.0,1.0,0.0,96.0,22.0,0.0,2.0,2.0,0.0,70040.0,7.0,3.0,334.0
1946-097,1946,1301,369.0,240.0,1.0,0.0,9.0,23.0,0.0,3.0,1.0,1.0,120010.0,12.0,3.0,345.0
1946-097,1946,1301,369.0,240.0,1.0,0.0,9.0,23.0,0.0,3.0,1.0,1.0,120010.0,12.0,3.0,345.0
1946-098,1946,1301,195.0,177.0,1.0,0.0,66.0,27.0,0.0,3.0,2.0,0.0,100030.0,10.0,6.0,600.0
1946-098,1946,1301,4.0,177.0,1.0,0.0,66.0,27.0,0.0,3.0,2.0,0.0,100030.0,10.0,6.0,600.0
1946-099,1946,1301,195.0,119.0,1.0,0.0,66.0,27.0,0.0,3.0,2.0,1.0,100030.0,10.0,6.0,600.0
1946-099,1946,1301,4.0,119.0,1.0,0.0,66.0,27.0,0.0,3.0,2.0,1.0,100030.0,10.0,6.0,600.0
1946-100,1946,1301,27.0,195.0,1.0,0.0,63.0,29.0,1.0,2.0,1.0,0.0,100010.0,10.0,5.0,512.0
1946-101,1946,1301,28.0,27.0,2.0,1.0,95.0,95.0,0.0,2.0,2.0,0.0,80220.0,8.0,3.0,343.0
1946-101,1946,1301,28.0,27.0,2.0,1.0,95.0,95.0,0.0,2.0,2.0,0.0,80220.0,8.0,3.0,343.0
1946-101,1946,1301,231.0,27.0,2.0,1.0,95.0,95.0,0.0,2.0,2.0,0.0,80220.0,8.0,3.0,343.0
1946-102,1946,1301,220.0,28.0,1.0,0.0,302.0,300.0,1.0,9.0,1.0,1.0,30010.0,3.0,2.0,200.0
1946-103,1946,1301,382.0,151.0,1.0,0.0,27.0,27.0,0.0,9.0,1.0,1.0,70130.0,7.0,3.0,356.0
1946-104,1946,1301,382.0,151.0,1.0,0.0,26.0,26.0,0.0,9.0,1.0,1.0,90130.0,9.0,-10.0,-1000.0
1946-104,1946,1301,382.0,151.0,1.0,0.0,26.0,26.0,0.0,9.0,1.0,1.0,70130.0,7.0,3.0,356.0
1946-105,1946,1301,27.0,143.0,2.0,0.0,51.0,51.0,0.0,-10.0,1.0,1.0,80170.0,8.0,3.0,332.0
1946-105,1946,1301,27.0,143.0,2.0,0.0,51.0,51.0,0.0,-10.0,1.0,1.0,80170.0,8.0,1.0,111.0
1946-106,1946,1301,237.0,135.0,1.0,0.0,109.0,23.0,0.0,3.0,2.0,1.0,90520.0,9.0,-10.0,-1000.0
1946-106,1946,1301,135.0,237.0,1.0,0.0,104.0,26.0,0.0,3.0,1.0,0.0,90520.0,9.0,-10.0,-1000.0
1946-107,1946,1301,27.0,16.0,1.0,0.0,110.0,23.0,1.0,9.0,2.0,1.0,10370.0,1.0,4.0,401.0
1946-108,1946,1301,145.0,231.0,1.0,0.0,109.0,23.0,0.0,2.0,1.0,1.0,80040.0,8.0,3.0,329.0
1946-109,1946,1301,25.0,3.0,2.0,0.0,302.0,300.0,0.0,11.0,2.0,0.0,80100.0,8.0,2.0,230.0
1946-110,1946,1301,1.0,166.0,1.0,0.0,50.0,29.0,0.0,2.0,1.0,1.0,20310.0,2.0,5.0,509.0
1946-111,1946,1301,249.0,231.0,2.0,0.0,66.0,66.0,0.0,-10.0,1.0,1.0,70200.0,7.0,4.0,400.0
1946-111,1946,1301,249.0,231.0,2.0,0.0,66.0,66.0,0.0,-10.0,1.0,1.0,70200.0,7.0,3.0,343.0
1946-112,1946,1301,27.0,100.0,1.0,0.0,96.0,22.0,0.0,3.0,2.0,1.0,20240.0,2.0,6.0,600.0
1946-112,1946,1301,27.0,100.0,1.0,0.0,96.0,22.0,0.0,3.0,2.0,1.0,10170.0,1.0,6.0,600.0
1946-113,1946,1301,130.0,3.0,2.0,0.0,302.0,300.0,1.0,3.0,1.0,0.0,90380.0,9.0,6.0,600.0
1946-114,1946,1301,130.0,6.0,2.0,0.0,302.0,300.0,1.0,9.0,1.0,0.0,90180.0,9.0,6.0,600.0
1946-115,1946,1301,171.0,166.0,1.0,0.0,302.0,300.0,1.0,2.0,3.0,1.0,110030.0,11.0,1.0,143.0
1946-116,1946,1301,185.0,114.0,1.0,0.0,96.0,22.0,0.0,3.0,2.0,0.0,80030.0,8.0,3.0,307.0
1946-117,1946,1301,148.0,352.0,1.0,0.0,25.0,25.0,1.0,9.0,2.0,0.0,80300.0,8.0,3.0,355.0
1946-118,1946,1301,240.0,369.0,1.0,0.0,9.0,26.0,0.0,3.0,2.0,0.0,120010.0,12.0,3.0,345.0
1946-118,1946,1301,240.0,369.0,1.0,0.0,9.0,26.0,0.0,3.0,2.0,0.0,120010.0,12.0,3.0,345.0
1946-118,1946,1301,240.0,369.0,1.0,0.0,9.0,26.0,0.0,3.0,2.0,0.0,120010.0,12.0,3.0,345.0
1946-119,1946,1301,27.0,240.0,1.0,0.0,72.0,30.0,0.0,2.0,2.0,1.0,120010.0,12.0,3.0,370.0
1946-119,1946,1301,369.0,240.0,1.0,0.0,66.0,27.0,0.0,2.0,1.0,0.0,120010.0,12.0,3.0,370.0
1946-120,1946,1301,151.0,371.0,1.0,0.0,72.0,30.0,0.0,3.0,2.0,0.0,70040.0,7.0,3.0,334.0
1946-121,1946,1301,123.0,231.0,1.0,0.0,302.0,300.0,0.0,3.0,1.0,0.0,80070.0,8.0,6.0,600.0
1946-122,1946,1301,240.0,369.0,1.0,0.0,9.0,23.0,1.0,2.0,2.0,0.0,120010.0,12.0,3.0,345.0
1946-122,1946,1301,240.0,369.0,1.0,0.0,9.0,23.0,0.0,2.0,2.0,0.0,120010.0,12.0,3.0,345.0
1946-123,1946,1301,27.0,195.0,1.0,0.0,131.0,24.0,0.0,2.0,1.0,0.0,40070.0,4.0,6.0,600.0
1946-123,1946,1301,27.0,195.0,1.0,0.0,131.0,24.0,0.0,2.0,1.0,0.0,40070.0,4.0,2.0,211.0
1946-123,1946,1301,27.0,195.0,1.0,0.0,131.0,24.0,0.0,2.0,1.0,0.0,40070.0,4.0,6.0,600.0
1946-123,1946,1301,27.0,195.0,1.0,0.0,131.0,24.0,0.0,2.0,1.0,0.0,40070.0,4.0,2.0,211.0
1946-124,1946,1301,176.0,324.0,2.0,1.0,55.0,55.0,0.0,-10.0,1.0,0.0,90050.0,9.0,-10.0,-1000.0
1946-125,1946,1301,27.0,100.0,2.0,0.0,66.0,66.0,0.0,-10.0,2.0,1.0,30010.0,3.0,2.0,200.0
1946-125,1946,1301,27.0,100.0,2.0,0.0,66.0,66.0,0.0,-10.0,2.0,1.0,40010.0,4.0,3.0,326.0
1946-125,1946,1301,27.0,100.0,2.0,0.0,66.0,66.0,0.0,-10.0,2.0,1.0,20060.0,2.0,2.0,226.0
1946-125,1946,1301,27.0,100.0,2.0,0.0,66.0,66.0,0.0,-10.0,2.0,1.0,90340.0,9.0,6.0,600.0
1946-125,1946,1301,27.0,100.0,2.0,0.0,66.0,66.0,0.0,-10.0,2.0,1.0,40010.0,4.0,2.0,207.0
1946-126,1946,1301,100.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10090.0,1.0,2.0,210.0
1946-127,1946,1301,240.0,369.0,1.0,0.0,71.0,28.0,0.0,3.0,2.0,1.0,120010.0,12.0,3.0,370.0
1946-127,1946,1301,240.0,369.0,1.0,0.0,71.0,28.0,0.0,3.0,2.0,1.0,120010.0,12.0,3.0,370.0
1946-128,1946,1301,126.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10120.0,1.0,-10.0,-1000.0
1946-129,1946,1301,100.0,28.0,1.0,0.0,302.0,302.0,0.0,-10.0,1.0,0.0,10120.0,1.0,2.0,214.0
1946-130,1946,1301,145.0,102.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,80070.0,8.0,6.0,600.0
1946-131,1946,1301,25.0,19.0,2.0,0.0,302.0,300.0,0.0,3.0,2.0,0.0,80100.0,8.0,1.0,128.0
1946-132,1946,1301,142.0,27.0,1.0,0.0,131.0,24.0,0.0,2.0,1.0,0.0,30130.0,3.0,3.0,366.0
1946-132,1946,1301,27.0,142.0,1.0,0.0,53.0,22.0,0.0,3.0,2.0,1.0,30130.0,3.0,3.0,366.0
1946-133,1946,1301,405.0,185.0,1.0,0.0,32.0,32.0,0.0,3.0,1.0,1.0,80120.0,8.0,6.0,600.0
1946-133,1946,1301,405.0,185.0,1.0,0.0,32.0,32.0,0.0,3.0,1.0,1.0,80120.0,8.0,6.0,600.0
1946-134,1946,1301,27.0,121.0,2.0,0.0,66.0,66.0,0.0,-10.0,1.0,1.0,80010.0,8.0,3.0,367.0
1946-135,1946,1301,27.0,176.0,1.0,0.0,3.0,3.0,0.0,-10.0,1.0,1.0,80060.0,8.0,6.0,600.0
1946-135,1946,1301,27.0,176.0,1.0,0.0,3.0,3.0,0.0,-10.0,1.0,1.0,80060.0,8.0,6.0,600.0
1946-136,1946,1301,346.0,113.0,2.0,1.0,51.0,51.0,0.0,-10.0,1.0,1.0,80030.0,8.0,1.0,100.0
1946-136,1946,1301,346.0,113.0,2.0,1.0,51.0,51.0,0.0,-10.0,1.0,1.0,80030.0,8.0,6.0,600.0
1946-137,1946,1301,346.0,16.0,8.0,0.0,51.0,51.0,0.0,-10.0,1.0,0.0,90370.0,9.0,-10.0,-1000.0
1946-138,1946,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10190.0,1.0,2.0,231.0
1946-138,1946,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10190.0,1.0,2.0,231.0
1946-138,1946,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10190.0,1.0,2.0,230.0
1946-138,1946,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10190.0,1.0,2.0,215.0
1946-138,1946,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10190.0,1.0,2.0,215.0
1946-138,1946,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10190.0,1.0,2.0,230.0
1946-139,1946,1301,27.0,198.0,1.0,0.0,51.0,29.0,0.0,3.0,1.0,0.0,80070.0,8.0,-10.0,-1000.0
1946-140,1946,1301,27.0,184.0,2.0,0.0,96.0,96.0,0.0,-10.0,1.0,0.0,80010.0,8.0,3.0,367.0
1946-140,1946,1301,184.0,27.0,2.0,0.0,96.0,96.0,0.0,-10.0,2.0,0.0,80010.0,8.0,3.0,367.0
1946-140,1946,1301,184.0,27.0,2.0,0.0,96.0,96.0,0.0,-10.0,2.0,0.0,80010.0,8.0,3.0,367.0
1947-001,1947,1301,152.0,27.0,1.0,0.0,118.0,26.0,0.0,2.0,1.0,1.0,10430.0,1.0,6.0,600.0
1947-002,1947,1301,304.0,152.0,1.0,0.0,302.0,300.0,0.0,2.0,2.0,1.0,80060.0,8.0,6.0,600.0
1947-003,1947,1301,106.0,368.0,1.0,0.0,51.0,29.0,0.0,3.0,1.0,1.0,20110.0,2.0,3.0,344.0
1947-004,1947,1301,172.0,27.0,2.0,0.0,96.0,96.0,0.0,-10.0,2.0,0.0,80010.0,8.0,3.0,367.0
1947-004,1947,1301,172.0,27.0,2.0,0.0,96.0,96.0,0.0,-10.0,2.0,0.0,80010.0,8.0,3.0,310.0
1947-005,1947,1301,176.0,27.0,1.0,0.0,3.0,3.0,0.0,-10.0,2.0,1.0,80060.0,8.0,-10.0,-1000.0
1947-006,1947,1301,151.0,371.0,1.0,0.0,81.0,26.0,0.0,4.0,2.0,1.0,70040.0,7.0,3.0,334.0
1947-006,1947,1301,151.0,371.0,1.0,0.0,81.0,26.0,0.0,4.0,2.0,1.0,70040.0,7.0,3.0,352.0
1947-007,1947,1301,142.0,27.0,1.0,0.0,64.0,29.0,0.0,2.0,1.0,0.0,30130.0,3.0,3.0,366.0
1947-007,1947,1301,142.0,27.0,1.0,0.0,64.0,29.0,0.0,2.0,1.0,0.0,30130.0,3.0,3.0,366.0
1947-007,1947,1301,142.0,27.0,1.0,0.0,64.0,29.0,0.0,2.0,1.0,0.0,30130.0,3.0,3.0,366.0
1947-008,1947,1301,154.0,231.0,1.0,0.0,118.0,26.0,0.0,2.0,1.0,1.0,80040.0,8.0,3.0,329.0
1947-009,1947,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,20040.0,2.0,2.0,231.0
1947-010,1947,1301,138.0,305.0,1.0,0.0,96.0,22.0,0.0,2.0,2.0,0.0,40070.0,4.0,3.0,376.0
1947-011,1947,1301,305.0,159.0,1.0,0.0,55.0,32.0,1.0,3.0,1.0,0.0,40070.0,4.0,3.0,376.0
1947-012,1947,1301,165.0,412.0,1.0,0.0,51.0,29.0,0.0,2.0,1.0,1.0,90120.0,9.0,-10.0,-1000.0
1947-013,1947,1301,245.0,4.0,2.0,0.0,302.0,300.0,0.0,6.0,2.0,0.0,80100.0,8.0,1.0,111.0
1947-014,1947,1301,209.0,4.0,2.0,0.0,302.0,300.0,0.0,3.0,2.0,0.0,100030.0,10.0,3.0,355.0
1947-014,1947,1301,209.0,4.0,2.0,0.0,302.0,300.0,0.0,3.0,2.0,0.0,80110.0,8.0,1.0,111.0
1947-015,1947,1301,369.0,240.0,1.0,0.0,107.0,30.0,1.0,2.0,1.0,1.0,120010.0,12.0,3.0,345.0
1947-016,1947,1301,369.0,240.0,1.0,0.0,81.0,26.0,0.0,2.0,1.0,1.0,120010.0,12.0,3.0,345.0
1947-017,1947,1301,105.0,27.0,1.0,0.0,50.0,29.0,1.0,2.0,1.0,0.0,10400.0,1.0,6.0,600.0
1947-017,1947,1301,105.0,27.0,1.0,0.0,50.0,29.0,1.0,2.0,1.0,0.0,10400.0,1.0,6.0,600.0
1947-017,1947,1301,105.0,27.0,1.0,0.0,50.0,29.0,1.0,2.0,1.0,0.0,10400.0,1.0,6.0,600.0
1947-017,1947,1301,105.0,27.0,1.0,0.0,50.0,29.0,1.0,2.0,1.0,0.0,10400.0,1.0,6.0,600.0
1947-018,1947,1301,126.0,28.0,1.0,0.0,302.0,302.0,0.0,-10.0,1.0,1.0,10280.0,1.0,2.0,230.0
1947-019,1947,1301,123.0,233.0,1.0,0.0,66.0,27.0,0.0,5.0,1.0,1.0,90110.0,9.0,4.0,400.0
1947-020,1947,1301,100.0,27.0,1.0,0.0,92.0,23.0,0.0,2.0,1.0,1.0,10400.0,1.0,5.0,506.0
1947-021,1947,1301,27.0,100.0,1.0,0.0,97.0,22.0,1.0,3.0,2.0,0.0,10050.0,1.0,2.0,205.0
1947-022,1947,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,9.0,1.0,1.0,10010.0,1.0,2.0,230.0
1947-023,1947,1301,145.0,231.0,1.0,0.0,109.0,23.0,0.0,3.0,1.0,0.0,80040.0,8.0,3.0,329.0
1947-024,1947,1301,224.0,26.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,20050.0,2.0,2.0,231.0
1947-025,1947,1301,222.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,20040.0,2.0,2.0,231.0
1947-026,1947,1301,27.0,144.0,1.0,0.0,59.0,25.0,0.0,3.0,1.0,1.0,80170.0,8.0,1.0,111.0
1947-026,1947,1301,27.0,144.0,1.0,0.0,59.0,25.0,0.0,3.0,1.0,1.0,80170.0,8.0,3.0,332.0
1947-027,1947,1301,126.0,27.0,1.0,0.0,81.0,26.0,1.0,2.0,1.0,1.0,10120.0,1.0,-10.0,-1000.0
1947-028,1947,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,10010.0,1.0,2.0,230.0
1947-029,1947,1301,186.0,19.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,20240.0,2.0,6.0,600.0
1947-030,1947,1301,106.0,368.0,1.0,0.0,50.0,29.0,0.0,2.0,1.0,1.0,20110.0,2.0,3.0,344.0
1947-031,1947,1301,137.0,27.0,1.0,0.0,129.0,29.0,0.0,2.0,1.0,1.0,10050.0,1.0,2.0,205.0
1947-032,1947,1301,27.0,215.0,1.0,0.0,87.0,28.0,0.0,3.0,2.0,1.0,10410.0,1.0,6.0,600.0
1947-033,1947,1301,116.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,20040.0,2.0,1.0,111.0
1947-034,1947,1301,145.0,27.0,1.0,0.0,51.0,29.0,0.0,3.0,1.0,1.0,80040.0,8.0,3.0,348.0
1947-035,1947,1301,185.0,114.0,1.0,0.0,96.0,22.0,1.0,2.0,2.0,1.0,10080.0,1.0,3.0,307.0
1947-036,1947,1301,137.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,1.0,90190.0,9.0,-10.0,-1000.0
1947-037,1947,1301,104.0,104.0,1.0,0.0,25.0,25.0,0.0,9.0,2.0,1.0,90120.0,9.0,6.0,600.0
1947-037,1947,1301,312.0,104.0,1.0,0.0,25.0,25.0,0.0,9.0,2.0,1.0,90120.0,9.0,6.0,600.0
1947-038,1947,1301,231.0,19.0,2.0,0.0,300.0,300.0,0.0,9.0,2.0,1.0,80110.0,8.0,3.0,343.0
1947-039,1947,1301,158.0,172.0,1.0,0.0,67.0,27.0,0.0,3.0,1.0,1.0,80180.0,8.0,-10.0,-1000.0
1947-040,1947,1301,19.0,195.0,2.0,0.0,103.0,26.0,0.0,-10.0,1.0,1.0,40070.0,4.0,2.0,212.0
1947-040,1947,1301,19.0,195.0,2.0,0.0,103.0,26.0,0.0,-10.0,1.0,1.0,40070.0,4.0,6.0,600.0
1947-040,1947,1301,19.0,195.0,2.0,0.0,103.0,26.0,0.0,-10.0,1.0,1.0,40070.0,4.0,1.0,115.0
1947-042,1947,1301,166.0,171.0,1.0,0.0,160.0,24.0,0.0,3.0,2.0,0.0,90320.0,9.0,6.0,600.0
1947-043,1947,1301,208.0,120.0,1.0,0.0,75.0,25.0,0.0,2.0,1.0,0.0,90140.0,9.0,6.0,600.0
1947-044,1947,1301,27.0,231.0,2.0,0.0,103.0,103.0,0.0,-10.0,1.0,1.0,80220.0,8.0,6.0,600.0
1947-044,1947,1301,27.0,231.0,2.0,0.0,103.0,103.0,0.0,-10.0,1.0,1.0,80220.0,8.0,3.0,343.0
1947-045,1947,1301,412.0,178.0,1.0,0.0,55.0,32.0,1.0,2.0,2.0,1.0,30020.0,3.0,2.0,200.0
1947-045,1947,1301,412.0,178.0,1.0,0.0,55.0,32.0,1.0,2.0,2.0,1.0,30020.0,3.0,6.0,600.0
1947-046,1947,1301,126.0,28.0,1.0,0.0,302.0,300.0,1.0,2.0,1.0,1.0,40010.0,4.0,2.0,230.0
1947-047,1947,1301,202.0,21.0,2.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,30180.0,3.0,2.0,203.0
1947-048,1947,1301,100.0,16.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,10080.0,1.0,2.0,230.0
1947-049,1947,1301,27.0,184.0,2.0,0.0,132.0,132.0,0.0,-10.0,1.0,1.0,80010.0,8.0,3.0,367.0
1947-050,1947,1301,27.0,184.0,2.0,0.0,55.0,55.0,0.0,-10.0,1.0,1.0,80010.0,8.0,4.0,400.0
1947-050,1947,1301,27.0,184.0,2.0,0.0,55.0,55.0,0.0,-10.0,1.0,1.0,80010.0,8.0,3.0,367.0
1947-051,1947,1301,320.0,250.0,1.0,0.0,55.0,32.0,1.0,2.0,2.0,1.0,20250.0,2.0,6.0,600.0
1947-051,1947,1301,320.0,250.0,1.0,0.0,55.0,32.0,1.0,2.0,2.0,1.0,20250.0,2.0,6.0,600.0
1947-053,1947,1301,354.0,113.0,1.0,0.0,55.0,32.0,1.0,3.0,2.0,1.0,90320.0,9.0,6.0,600.0
1947-054,1947,1301,249.0,228.0,1.0,0.0,55.0,32.0,1.0,9.0,1.0,0.0,70200.0,7.0,3.0,357.0
1947-054,1947,1301,249.0,228.0,1.0,0.0,55.0,32.0,1.0,9.0,1.0,0.0,70200.0,7.0,3.0,350.0
1947-055,1947,1301,208.0,231.0,1.0,0.0,123.0,30.0,0.0,2.0,1.0,0.0,80070.0,8.0,-10.0,-1000.0
1947-056,1947,1301,19.0,195.0,1.0,0.0,103.0,26.0,0.0,2.0,2.0,1.0,80170.0,8.0,6.0,600.0
1947-057,1947,1301,27.0,100.0,2.0,0.0,51.0,51.0,0.0,-10.0,2.0,0.0,10480.0,1.0,3.0,344.0
1947-058,1947,1301,369.0,240.0,1.0,0.0,9.0,25.0,1.0,3.0,1.0,1.0,120010.0,12.0,3.0,345.0
1947-059,1947,1301,117.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,30010.0,3.0,2.0,200.0
1947-060,1947,1301,171.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,80110.0,8.0,1.0,128.0
1947-061,1947,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,20040.0,2.0,2.0,230.0
1947-061,1947,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,20040.0,2.0,2.0,231.0
1947-062,1947,1301,254.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,40010.0,4.0,2.0,230.0
1947-064,1947,1301,369.0,240.0,1.0,0.0,9.0,28.0,0.0,6.0,1.0,1.0,90460.0,9.0,5.0,507.0
1947-065,1947,1301,28.0,27.0,1.0,0.0,80.0,21.0,0.0,6.0,2.0,0.0,120030.0,12.0,6.0,600.0
1947-066,1947,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10120.0,1.0,2.0,214.0
1947-066,1947,1301,100.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,10120.0,1.0,4.0,401.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,-10.0,-1000.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,367.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,364.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-067,1947,1301,357.0,120.0,1.0,0.0,27.0,27.0,1.0,8.0,1.0,1.0,40010.0,4.0,3.0,337.0
1947-068,1947,1301,126.0,27.0,1.0,0.0,63.0,29.0,0.0,2.0,1.0,1.0,10220.0,1.0,6.0,600.0
1947-069,1947,1301,27.0,231.0,2.0,0.0,97.0,97.0,0.0,-10.0,1.0,0.0,80220.0,8.0,3.0,343.0
1947-070,1947,1301,27.0,159.0,2.0,0.0,96.0,96.0,0.0,-10.0,1.0,1.0,80010.0,8.0,3.0,310.0
